INFO [12-20|14:19:09.052] New local node record                    seq=1 id=a3dc6a456a399bc2 ip=<nil> udp=0 tcp=0
TRACE[12-20|14:28:45.497] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:46.252] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:28:46.252] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:28:46.853] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:28:46.853] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:28:48.400] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:28:48.400] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:28:48.853] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|14:28:48.868] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|14:28:48.868] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:49.416] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:49.416] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:49.531] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:49.531] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:50.241] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:28:50.241] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:28:50.827] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:28:50.827] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:28:51.225] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|14:28:51.259] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|14:28:51.259] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:52.415] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:28:52.415] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:28:52.416] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:28:52.416] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:28:53.518] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:53.518] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:54.242] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:28:54.242] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:28:54.854] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:28:54.854] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:28:56.426] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:28:56.426] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:28:56.933] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:56.933] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:57.488] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:57.488] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:28:58.274] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:28:58.274] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:28:58.815] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:28:58.815] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:00.402] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:00.402] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:00.430] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:29:00.452] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:29:00.452] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:01.171] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:01.171] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:01.499] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:01.499] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:02.242] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:02.242] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:02.813] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:02.813] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:03.393] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:29:03.471] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:29:03.471] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:04.400] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:04.400] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:04.794] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:04.795] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:05.499] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:05.499] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:06.281] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:06.281] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:06.813] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:06.813] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:08.411] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:08.411] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:08.699] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:08.700] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:09.540] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:09.541] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:10.236] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:10.236] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:10.275] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|14:29:10.284] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|14:29:10.284] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:10.846] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:10.846] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:11.268] >> PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:11.268] << PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:12.429] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:12.429] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:13.533] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:13.533] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:14.263] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:14.263] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:14.303] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:14.303] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:14.845] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:14.845] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:16.407] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:16.408] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:17.116] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|14:29:17.157] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|14:29:17.157] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:17.515] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:17.515] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:18.258] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:18.258] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:18.261] >> PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:18.261] << PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:18.830] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:18.831] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:19.243] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:29:19.276] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:29:19.276] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:19.571] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:19.572] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:20.423] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:20.423] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:20.624] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:20.624] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:21.524] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:21.524] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:22.257] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:22.257] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:22.440] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|14:29:22.449] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|14:29:22.449] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:22.829] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:22.829] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:24.431] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:24.431] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:25.551] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:25.551] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:26.289] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:26.290] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:26.814] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:26.814] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:28.561] >> PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:28.593] << PONG/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:29:28.593] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:29:28.901] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:28.901] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:29.523] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:29.523] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:30.255] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:30.255] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:30.536] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:30.537] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:30.789] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:29:30.847] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:29:30.847] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:30.854] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:30.854] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:32.912] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:32.912] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:32.983] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:32.984] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:33.495] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:33.495] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:34.253] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:34.253] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:29:34.307] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:34.307] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:29:34.863] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:34.864] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:36.729] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:29:36.741] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:29:36.741] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:36.941] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:36.941] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:29:37.417] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:37.417] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:29:37.528] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
